"timestamp","game_id","player_id","player_type","player_color","current_turn","action","action_status","displayed_score","wagons_cards_hand_count","destination_cards_hand_count","calculated_current_destination_score"
"343312239255800","a04a6257-7c67-4930-a337-8bb5756981f7","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312239915100","a04a6257-7c67-4930-a337-8bb5756981f7","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312241266600","a04a6257-7c67-4930-a337-8bb5756981f7","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312241393600","a04a6257-7c67-4930-a337-8bb5756981f7","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312242041000","a04a6257-7c67-4930-a337-8bb5756981f7","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312242451200","efc44440-4dc4-407f-b332-40dacd148c3f","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312242580900","efc44440-4dc4-407f-b332-40dacd148c3f","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312246464000","efc44440-4dc4-407f-b332-40dacd148c3f","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312248262200","efc44440-4dc4-407f-b332-40dacd148c3f","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312248382400","efc44440-4dc4-407f-b332-40dacd148c3f","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312248985700","efc44440-4dc4-407f-b332-40dacd148c3f","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312249350200","1c85e654-3b0d-4c04-9d34-b2a74ef660c8","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312249473500","1c85e654-3b0d-4c04-9d34-b2a74ef660c8","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312250158900","1c85e654-3b0d-4c04-9d34-b2a74ef660c8","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312251802500","1c85e654-3b0d-4c04-9d34-b2a74ef660c8","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312252041000","1c85e654-3b0d-4c04-9d34-b2a74ef660c8","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312252875000","1c85e654-3b0d-4c04-9d34-b2a74ef660c8","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312253341300","a51fb1b2-fd8e-4ee8-86da-bc4d66d855d4","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312253536900","a51fb1b2-fd8e-4ee8-86da-bc4d66d855d4","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312254457300","a51fb1b2-fd8e-4ee8-86da-bc4d66d855d4","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312256421800","a51fb1b2-fd8e-4ee8-86da-bc4d66d855d4","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312256619500","a51fb1b2-fd8e-4ee8-86da-bc4d66d855d4","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312257468200","a51fb1b2-fd8e-4ee8-86da-bc4d66d855d4","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312257916500","85a6f6c9-059d-4931-a918-61133acb4e98","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312258107000","85a6f6c9-059d-4931-a918-61133acb4e98","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312258972800","85a6f6c9-059d-4931-a918-61133acb4e98","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312260798300","85a6f6c9-059d-4931-a918-61133acb4e98","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312260976100","85a6f6c9-059d-4931-a918-61133acb4e98","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312261806100","85a6f6c9-059d-4931-a918-61133acb4e98","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312262229200","2e1e130b-1d0d-458b-a359-f203a7f28d13","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312262453400","2e1e130b-1d0d-458b-a359-f203a7f28d13","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312263321900","2e1e130b-1d0d-458b-a359-f203a7f28d13","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312265607400","2e1e130b-1d0d-458b-a359-f203a7f28d13","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312265795000","2e1e130b-1d0d-458b-a359-f203a7f28d13","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312266653900","2e1e130b-1d0d-458b-a359-f203a7f28d13","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312267121600","5d46fa59-dc09-4f27-990d-88f02cdeb28a","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312267313800","5d46fa59-dc09-4f27-990d-88f02cdeb28a","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312268175100","5d46fa59-dc09-4f27-990d-88f02cdeb28a","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312270210700","5d46fa59-dc09-4f27-990d-88f02cdeb28a","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312270398800","5d46fa59-dc09-4f27-990d-88f02cdeb28a","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312271445100","5d46fa59-dc09-4f27-990d-88f02cdeb28a","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312272033400","d7688a70-f2ca-44d5-bd14-0b72ca0f32ac","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312272233800","d7688a70-f2ca-44d5-bd14-0b72ca0f32ac","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312273092100","d7688a70-f2ca-44d5-bd14-0b72ca0f32ac","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312274868000","d7688a70-f2ca-44d5-bd14-0b72ca0f32ac","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312275043000","d7688a70-f2ca-44d5-bd14-0b72ca0f32ac","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312275822200","d7688a70-f2ca-44d5-bd14-0b72ca0f32ac","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312276267400","0154d4f2-92e9-49e5-9b5b-e5de013af9f6","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312276454100","0154d4f2-92e9-49e5-9b5b-e5de013af9f6","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312277242500","0154d4f2-92e9-49e5-9b5b-e5de013af9f6","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312279084000","0154d4f2-92e9-49e5-9b5b-e5de013af9f6","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312279288000","0154d4f2-92e9-49e5-9b5b-e5de013af9f6","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312280130600","0154d4f2-92e9-49e5-9b5b-e5de013af9f6","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312280581400","a9077a41-3af4-41cf-9852-7500db909ad0","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312282507800","a9077a41-3af4-41cf-9852-7500db909ad0","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312283729600","a9077a41-3af4-41cf-9852-7500db909ad0","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312288930000","a9077a41-3af4-41cf-9852-7500db909ad0","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312289593300","a9077a41-3af4-41cf-9852-7500db909ad0","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312292401500","a9077a41-3af4-41cf-9852-7500db909ad0","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312293794700","69b729a3-d099-45cd-ba8d-7c49206250b7","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312294073000","69b729a3-d099-45cd-ba8d-7c49206250b7","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312295773200","69b729a3-d099-45cd-ba8d-7c49206250b7","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312298901800","69b729a3-d099-45cd-ba8d-7c49206250b7","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312299194000","69b729a3-d099-45cd-ba8d-7c49206250b7","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312300314900","69b729a3-d099-45cd-ba8d-7c49206250b7","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312301001400","0382de9d-1792-4446-bca7-05069a44528d","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312301399600","0382de9d-1792-4446-bca7-05069a44528d","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312302646500","0382de9d-1792-4446-bca7-05069a44528d","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312305723600","0382de9d-1792-4446-bca7-05069a44528d","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312306316700","0382de9d-1792-4446-bca7-05069a44528d","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312307726400","0382de9d-1792-4446-bca7-05069a44528d","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312308451300","b2a97bac-670b-4121-909c-61f9eaaac56c","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312308793500","b2a97bac-670b-4121-909c-61f9eaaac56c","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312310026700","b2a97bac-670b-4121-909c-61f9eaaac56c","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312311658700","b2a97bac-670b-4121-909c-61f9eaaac56c","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312311775900","b2a97bac-670b-4121-909c-61f9eaaac56c","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312312455700","b2a97bac-670b-4121-909c-61f9eaaac56c","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312312795400","17ba0af6-2dae-4c8c-b5ac-080c812ac075","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312312921300","17ba0af6-2dae-4c8c-b5ac-080c812ac075","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312313661700","17ba0af6-2dae-4c8c-b5ac-080c812ac075","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312315209000","17ba0af6-2dae-4c8c-b5ac-080c812ac075","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312315339400","17ba0af6-2dae-4c8c-b5ac-080c812ac075","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312316065000","17ba0af6-2dae-4c8c-b5ac-080c812ac075","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312316412000","111a3068-bacb-4807-8814-44faa520e271","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312316548700","111a3068-bacb-4807-8814-44faa520e271","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312317294500","111a3068-bacb-4807-8814-44faa520e271","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312318839400","111a3068-bacb-4807-8814-44faa520e271","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312318968700","111a3068-bacb-4807-8814-44faa520e271","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312319675700","111a3068-bacb-4807-8814-44faa520e271","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312320143600","6a1ae5a2-cd3f-44c1-8a3f-f06ecf10d121","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312320276300","6a1ae5a2-cd3f-44c1-8a3f-f06ecf10d121","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312321057900","6a1ae5a2-cd3f-44c1-8a3f-f06ecf10d121","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312322533800","6a1ae5a2-cd3f-44c1-8a3f-f06ecf10d121","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312322659100","6a1ae5a2-cd3f-44c1-8a3f-f06ecf10d121","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312323371100","6a1ae5a2-cd3f-44c1-8a3f-f06ecf10d121","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312323728300","b6fbf3bd-1fe6-47a4-864d-3626d864e63f","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312323855400","b6fbf3bd-1fe6-47a4-864d-3626d864e63f","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312324560600","b6fbf3bd-1fe6-47a4-864d-3626d864e63f","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312326012700","b6fbf3bd-1fe6-47a4-864d-3626d864e63f","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312326139700","b6fbf3bd-1fe6-47a4-864d-3626d864e63f","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312326834400","b6fbf3bd-1fe6-47a4-864d-3626d864e63f","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312327172800","55d1c1cf-545d-4bef-b618-43e698735c84","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312327313200","55d1c1cf-545d-4bef-b618-43e698735c84","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312328015500","55d1c1cf-545d-4bef-b618-43e698735c84","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312329425000","55d1c1cf-545d-4bef-b618-43e698735c84","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312329554100","55d1c1cf-545d-4bef-b618-43e698735c84","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312330241100","55d1c1cf-545d-4bef-b618-43e698735c84","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312330580400","2c051da8-c56f-420e-9ecf-044d0c692bb6","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312330712600","2c051da8-c56f-420e-9ecf-044d0c692bb6","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312331444800","2c051da8-c56f-420e-9ecf-044d0c692bb6","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312332949400","2c051da8-c56f-420e-9ecf-044d0c692bb6","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312333078300","2c051da8-c56f-420e-9ecf-044d0c692bb6","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312333902300","2c051da8-c56f-420e-9ecf-044d0c692bb6","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312334275300","41541dbb-c5f1-4c18-a643-850104766585","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312334407300","41541dbb-c5f1-4c18-a643-850104766585","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312335107400","41541dbb-c5f1-4c18-a643-850104766585","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312336571400","41541dbb-c5f1-4c18-a643-850104766585","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312336696400","41541dbb-c5f1-4c18-a643-850104766585","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312337413400","41541dbb-c5f1-4c18-a643-850104766585","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312337745300","ac35b93b-40ca-459b-9b9f-5b74900096f9","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312337885000","ac35b93b-40ca-459b-9b9f-5b74900096f9","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312338570400","ac35b93b-40ca-459b-9b9f-5b74900096f9","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312339958700","ac35b93b-40ca-459b-9b9f-5b74900096f9","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312340085300","ac35b93b-40ca-459b-9b9f-5b74900096f9","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312340750100","ac35b93b-40ca-459b-9b9f-5b74900096f9","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312341070800","465f6434-e11b-4165-a44c-b5c4fd053a80","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312341193700","465f6434-e11b-4165-a44c-b5c4fd053a80","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312341885400","465f6434-e11b-4165-a44c-b5c4fd053a80","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312343223100","465f6434-e11b-4165-a44c-b5c4fd053a80","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312343337600","465f6434-e11b-4165-a44c-b5c4fd053a80","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312343986700","465f6434-e11b-4165-a44c-b5c4fd053a80","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312344310900","1b3f3e47-a47d-46c4-8871-8b882cec3e00","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312344435800","1b3f3e47-a47d-46c4-8871-8b882cec3e00","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312345211100","1b3f3e47-a47d-46c4-8871-8b882cec3e00","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312346641500","1b3f3e47-a47d-46c4-8871-8b882cec3e00","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312346763000","1b3f3e47-a47d-46c4-8871-8b882cec3e00","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312347376300","1b3f3e47-a47d-46c4-8871-8b882cec3e00","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312347697400","091bb41e-2f38-461a-9cf9-007fb972aa96","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312347809900","091bb41e-2f38-461a-9cf9-007fb972aa96","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312348418900","091bb41e-2f38-461a-9cf9-007fb972aa96","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343312349735700","091bb41e-2f38-461a-9cf9-007fb972aa96","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343312349857800","091bb41e-2f38-461a-9cf9-007fb972aa96","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343312350484600","091bb41e-2f38-461a-9cf9-007fb972aa96","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343312350814200","c9b51884-e84c-4c94-8419-025294754fa8","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343312350937500","c9b51884-e84c-4c94-8419-025294754fa8","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343312351585500","c9b51884-e84c-4c94-8419-025294754fa8","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
